station_id,record_id,primary_station_id_2,primary_station_id_3,station_name,height_of_station_above_sea_level,sub_region,region,source_id
BR001140000,1,BR001140000-1,BR001140000-232,MIGUEL CALMON (DJALMA DUTRA),562,30,3,232
BR001140010,1,BR001140010-1,BR001140010-232,FRANCA,0,30,3,232
BR001140016,1,BR001140016-1,BR001140016-166,JACOBINA,485,30,3,166
BR001140031,1,BR001140031-1,BR001140031-232,BARRA DO MUNDO NOVO,515,30,3,232
BR001140032,1,BR001140032-1,BR001140032-232,ACUDE SERROTE,380,30,3,232
BR001140033,1,BR001140033-1,BR001140033-232,ACUDE RIO DO PEIXE,345,30,3,232
BR001142017,1,BR001142017-1,BR001142017-232,FAZENDA CABACEIRAS,490,30,3,232
BR001142020,1,BR001142020-1,BR001142020-232,FAZENDA REFRIGERIO-JUSANTE,489,30,3,232
BR001143002,1,BR001143002-1,BR001143002-232,MORPARA,418,30,3,232
BR001143003,1,BR001143003-1,BR001143003-232,FAZENDA GRANDE,400,30,3,232
BR001143004,1,BR001143004-1,BR001143004-232,BARRA,410,30,3,232
BR001143010,1,BR001143010-1,BR001143010-232,BOQUEIRAO,411,30,3,232
BR001143014,1,BR001143014-1,BR001143014-232,FAZENDA PORTO LIMPO,423,30,3,232
BR001144000,1,BR001144000-1,BR001144000-232,TAGUA (CAMPO LARGO),442,30,3,232
BR001144004,1,BR001144004-1,BR001144004-232,NUPEBA,420,30,3,232
BR001144005,1,BR001144005-1,BR001144005-232,FAZENDA MACAMBIRA,421,30,3,232
BR001144009,1,BR001144009-1,BR001144009-232,SANTA RITA DE CASSIA,434,30,3,232
BR001144014,1,BR001144014-1,BR001144014-232,SAO SEBASTIAO,447,30,3,232
BR001144027,1,BR001144027-1,BR001144027-232,IBIPETUBA,436,30,3,232
BR001145001,1,BR001145001-1,BR001145001-232,FORMOSA DO RIO PRETO (PCD),489,30,3,232
BR001145004,1,BR001145004-1,BR001145004-232,FAZENDA BOM JARDIM,451,30,3,232
BR001145005,1,BR001145005-1,BR001145005-232,PONTE ACABA VIDA,700,30,3,232
BR001145013,1,BR001145013-1,BR001145013-232,PONTE SERAFIM-MONTANTE,713,30,3,232
BR001145014,1,BR001145014-1,BR001145014-232,NOVA VIDA-MONTANTE,458,30,3,232
BR001145016,1,BR001145016-1,BR001145016-232,FAZENDA BOA FE,700,30,3,232
BR001145019,1,BR001145019-1,BR001145019-232,CARIPARE,510,30,3,232
BR001146000,1,BR001146000-1,BR001146000-232,DIANOPOLIS,0,30,3,232
BR001147000,1,BR001147000-1,BR001147000-232,ALMAS,600,30,3,232
BR001147001,1,BR001147001-1,BR001147001-232,NATIVIDADE,272,30,3,232
BR001147002,1,BR001147002-1,BR001147002-232,PINDORAMA DO TOCANTINS,637,30,3,232
BR001147003,1,BR001147003-1,BR001147003-232,PORTO ALEGRE,0,30,3,232
BR001148000,1,BR001148000-1,BR001148000-232,FAZENDA LOBEIRA,300,30,3,232
BR001149000,1,BR001149000-1,BR001149000-232,DUERE,200,30,3,232
BR001149001,1,BR001149001-1,BR001149001-232,FORMOSO DO ARAGUAIA,211,30,3,232
BR001149002,1,BR001149002-1,BR001149002-232,GURUPI,497,30,3,232
BR001150000,1,BR001150000-1,BR001150000-232,FAZENDA TELESFORO,0,30,3,232
BR001150001,1,BR001150001-1,BR001150001-232,SAO FELIX DO ARAGUAIA  (PCD),0,30,3,232
BR001151000,1,BR001151000-1,BR001151000-232,BATE PAPO,0,30,3,232
BR001152000,1,BR001152000-1,BR001152000-232,SUIA LIQUILANDIA,0,30,3,232
BR001152001,1,BR001152001-1,BR001152001-232,ESPIGAO,0,30,3,232
BR001154000,1,BR001154000-1,BR001154000-232,RANCHO DE DEUS,421,30,3,232
BR001154001,1,BR001154001-1,BR001154001-232,SANTA FELICIDADE,0,30,3,232
BR001155000,1,BR001155000-1,BR001155000-232,CACHOEIRAO,0,30,3,232
BR001156000,1,BR001156000-1,BR001156000-232,FAZENDA ITAUBA,0,30,3,232
BR001156001,1,BR001156001-1,BR001156001-232,FAZENDA SEMPRE VERDE (SINOP),0,30,3,232
BR001157000,1,BR001157000-1,BR001157000-232,PORTO DOS GAUCHOS (PCD),0,30,3,232
BR001157001,1,BR001157001-1,BR001157001-232,JUARA,0,30,3,232
BR001158001,1,BR001158001-1,BR001158001-232,FONTANILHAS  (PCD),0,30,3,232
BR001158002,1,BR001158002-1,BR001158002-232,JUINA,0,30,3,232
BR001158003,1,BR001158003-1,BR001158003-232,FAZENDA TOMBADOR,0,30,3,232
BR001159000,1,BR001159000-1,BR001159000-232,BOTECO DOS MINEIROS,0,30,3,232
BR001160000,1,BR001160000-1,BR001160000-232,MARCO RONDON,0,30,3,232
BR001160002,1,BR001160002-1,BR001160002-232,FAZENDA FLOR DO CAMPO,0,30,3,232
BR001161000,1,BR001161000-1,BR001161000-232,VISTA ALEGRE BR-364,0,30,3,232
BR001161001,1,BR001161001-1,BR001161001-232,PIMENTA BUENO,0,30,3,232
BR001161002,1,BR001161002-1,BR001161002-232,ROLIM DE MOURA,0,30,3,232
BR001164000,1,BR001164000-1,BR001164000-232,SERINGAL SAO LUIZ,0,30,3,232
BR001164001,1,BR001164001-1,BR001164001-232,BOA VISTA DOS PACAAS,0,30,3,232
BR001168001,1,BR001168001-1,BR001168001-232,BRASILEIA  (PCD),0,30,3,232
BR001237000,1,BR001237000-1,BR001237000-232,CORTE GRANDE,34,30,3,232
BR001237001,1,BR001237001-1,BR001237001-232,CAMBUIS,79,30,3,232
BR001238000,1,BR001238000-1,BR001238000-232,TIRIRICA,34,30,3,232
BR001238010,1,BR001238010-1,BR001238010-232,ARACAS,80,30,3,232
BR001238020,1,BR001238020-1,BR001238020-232,JOANES,20,30,3,232
BR001238036,1,BR001238036-1,BR001238036-232,SUBAE (SANTO AMARO),40,30,3,232
BR001238042,1,BR001238042-1,BR001238042-232,BURACICA,130,30,3,232
BR001238045,1,BR001238045-1,BR001238045-232,SALVADOR (AREIAL DE CIMA),10,30,3,232
BR001238046,1,BR001238046-1,BR001238046-232,EMBOACICA,13,30,3,232
BR001238051,1,BR001238051-1,BR001238051-232,TEODORO SAMPAIO,116,30,3,232
BR001238057,1,BR001238057-1,BR001238057-232,BARRA DO GIL (I.DE ITAPARICA),10,30,3,232
BR001238107,1,BR001238107-1,BR001238107-232,PITANGUEIRAS,67,30,3,232
BR001239007,1,BR001239007-1,BR001239007-232,ARGOIM (DNOCS),159,30,3,232
BR001239016,1,BR001239016-1,BR001239016-232,IPIRA (CAMISAO),299,30,3,232
BR001240016,1,BR001240016-1,BR001240016-232,IA?U,237,30,3,232
BR001241001,1,BR001241001-1,BR001241001-232,FAZENDA IGUACU,317,30,3,232
BR001241008,1,BR001241008-1,BR001241008-232,ANDARAI,330,30,3,232
BR001241017,1,BR001241017-1,BR001241017-232,PORTO,355,30,3,232
BR001241025,1,BR001241025-1,BR001241025-232,PALMEIRAS,0,30,3,232
BR001241026,1,BR001241026-1,BR001241026-232,UTINGA,357,30,3,232
BR001241027,1,BR001241027-1,BR001241027-232,FAZENDA RIBEIRO,0,30,3,232
BR001241028,1,BR001241028-1,BR001241028-232,ESTACAO EXPERIMENTAL-UTINGA,511,30,3,232
BR001241032,1,BR001241032-1,BR001241032-232,GUINE,0,30,3,232
BR001241033,1,BR001241033-1,BR001241033-232,USINA MUCUGE,870,30,3,232
BR001242016,1,BR001242016-1,BR001242016-232,PONTE BR-242,440,30,3,232
BR001243000,1,BR001243000-1,BR001243000-232,GAMELEIRA DA LAPA,413,30,3,232
BR001243004,1,BR001243004-1,BR001243004-232,PARATINGA (RIO BRANCO),420,30,3,232
BR001243011,1,BR001243011-1,BR001243011-232,IBOTIRAMA,420,30,3,232
BR001243019,1,BR001243019-1,BR001243019-232,SERRA DOURADA (FAZ.MURITIBA),480,30,3,232
BR001244005,1,BR001244005-1,BR001244005-232,CANTINHO,450,30,3,232
BR001244012,1,BR001244012-1,BR001244012-232,PONTE DA BR-44 (RIO BRANCO),430,30,3,232
BR001244015,1,BR001244015-1,BR001244015-232,SAO DESIDERIO,500,30,3,232
BR001244019,1,BR001244019-1,BR001244019-232,FAZENDA COQUEIRO,502,30,3,232
BR001245004,1,BR001245004-1,BR001245004-232,FAZENDA REDENCAO,490,30,3,232
BR001245005,1,BR001245005-1,BR001245005-232,DEROCAL,502,30,3,232
BR001245007,1,BR001245007-1,BR001245007-232,SITIO GRANDE,512,30,3,232
BR001245014,1,BR001245014-1,BR001245014-232,FAZENDA JOHA,725,30,3,232
BR001245015,1,BR001245015-1,BR001245015-232,RODA VELHA,761,30,3,232
BR001246000,1,BR001246000-1,BR001246000-232,PONTE ALTA DO BOM JESUS,600,30,3,232
BR001246001,1,BR001246001-1,BR001246001-232,AURORA DO NORTE,700,30,3,232
BR001247000,1,BR001247000-1,BR001247000-232,CONCEICAO DO TOCANTINS,0,30,3,232
BR001247002,1,BR001247002-1,BR001247002-232,RIO DA PALMA (FAZ.CHUVA MANGA,400,30,3,232
BR001247005,1,BR001247005-1,BR001247005-232,FAZENDA SANTA RITA,0,30,3,232
BR001248000,1,BR001248000-1,BR001248000-166,PEIXE,250,30,3,166
BR001248001,1,BR001248001-1,BR001248001-232,COLONHA,0,30,3,232
BR001248003,1,BR001248003-1,BR001248003-232,PALMEIROPOLIS,0,30,3,232
BR001249000,1,BR001249000-1,BR001249000-232,ALVORADA,356,30,3,232
BR001249001,1,BR001249001-1,BR001249001-232,ARAGUACU,500,30,3,232
BR001249002,1,BR001249002-1,BR001249002-232,PROJETO RIO FORMOSO,0,30,3,232
BR001249003,1,BR001249003-1,BR001249003-232,BARREIRA DO PEQUI,108,30,3,232
BR001249004,1,BR001249004-1,BR001249004-232,PRAIA ALTA,0,30,3,232
BR001250000,1,BR001250000-1,BR001250000-232,FAZENDA PIRATININGA,254,30,3,232
BR001250001,1,BR001250001-1,BR001250001-232,SANTO ANTONIO DO LEVERGER,0,30,3,232
BR001251000,1,BR001251000-1,BR001251000-232,ALO BRASIL,0,30,3,232
BR001251001,1,BR001251001-1,BR001251001-232,DIVINEA,0,30,3,232
BR001254001,1,BR001254001-1,BR001254001-232,AGROVENSA,0,30,3,232
BR001255001,1,BR001255001-1,BR001255001-232,TELES PIRES,0,30,3,232
BR001255002,1,BR001255002-1,BR001255002-232,FAZENDA RIO FERRO-CRUZEIRINHO,0,30,3,232
BR001257000,1,BR001257000-1,BR001257000-232,BRASNORTE,0,30,3,232
BR001259001,1,BR001259001-1,BR001259001-232,CACHOEIRINHA,0,30,3,232
BR001261000,1,BR001261000-1,BR001261000-232,FAZENDA EXPANSAO,0,30,3,232
BR001262000,1,BR001262000-1,BR001262000-232,PEDRAS NEGRAS  (PCD),0,30,3,232
BR001264000,1,BR001264000-1,BR001264000-166,FT PRINCIPE BEIRA,180,30,3,166
BR001338009,1,BR001338009-1,BR001338009-232,COROA,0,30,3,232
BR001339000,1,BR001339000-1,BR001339000-232,SANTA LUZIA,171,30,3,232
BR001339012,1,BR001339012-1,BR001339012-232,ITUBERA,114,30,3,232
BR001339017,1,BR001339017-1,BR001339017-232,CACHOEIRA DO INFERNO,420,30,3,232
BR001339020,1,BR001339020-1,BR001339020-232,ARATUIPE,16,30,3,232
BR001339023,1,BR001339023-1,BR001339023-232,AMARGOSA,390,30,3,232
BR001339027,1,BR001339027-1,BR001339027-232,WENCESLAU GUIMARAES,135,30,3,232
BR001339030,1,BR001339030-1,BR001339030-232,MUTUIPE,212,30,3,232
BR001339034,1,BR001339034-1,BR001339034-232,NAZARE,35,30,3,232
BR001339038,1,BR001339038-1,BR001339038-232,VALENCA,59,30,3,232
BR001339041,1,BR001339041-1,BR001339041-232,SANTA INES,415,30,3,232
BR001339044,1,BR001339044-1,BR001339044-232,NILO PECANHA,6,30,3,232
BR001340003,1,BR001340003-1,BR001340003-232,JEQUIE,199,30,3,232
BR001341029,1,BR001341029-1,BR001341029-232,ITUACU,521,30,3,232
BR001343000,1,BR001343000-1,BR001343000-232,CAMPINHOS,450,30,3,232
BR001343008,1,BR001343008-1,BR001343008-232,PORTO NOVO,442,30,3,232
BR001344002,1,BR001344002-1,BR001344002-232,MOCAMBO,520,30,3,232
BR001344013,1,BR001344013-1,BR001344013-232,GATOS,610,30,3,232
BR001344014,1,BR001344014-1,BR001344014-232,CORRENTINA,566,30,3,232
BR001344015,1,BR001344015-1,BR001344015-232,COLONIA DO FORMOSO,447,30,3,232
BR001344016,1,BR001344016-1,BR001344016-232,ARROJADO,479,30,3,232
BR001344017,1,BR001344017-1,BR001344017-232,SANTA MARIA DA VITORIA (PCD),437,30,3,232
BR001345000,1,BR001345000-1,BR001345000-232,ARROJOLANDIA,679,30,3,232
BR001346000,1,BR001346000-1,BR001346000-232,SAO DOMINGOS,0,30,3,232
BR001346001,1,BR001346001-1,BR001346001-232,NOVA ROMA  (FAZ.SUCURI),0,30,3,232
BR001346002,1,BR001346002-1,BR001346002-232,FAZENDA INGAZEIRO,0,30,3,232
BR001346003,1,BR001346003-1,BR001346003-232,MONTE ALEGRE DE GOIAS,0,30,3,232
BR001346004,1,BR001346004-1,BR001346004-232,CAMPOS BELOS,600,30,3,232
BR001346005,1,BR001346005-1,BR001346005-232,SAO VICENTE,0,30,3,232
BR001346006,1,BR001346006-1,BR001346006-232,FAZENDA PLANALTO,947,30,3,232
BR001346007,1,BR001346007-1,BR001346007-232,FAZENDA PRAINHA (FAZ.ANTAS),824,30,3,232
BR001347000,1,BR001347000-1,BR001347000-232,CAVALCANTE,0,30,3,232
BR001347001,1,BR001347001-1,BR001347001-232,PONTE PARANA,0,30,3,232
BR001348000,1,BR001348000-1,BR001348000-232,CAMPINACU,0,30,3,232
BR001348001,1,BR001348001-1,BR001348001-232,SAMA,0,30,3,232
BR001348002,1,BR001348002-1,BR001348002-232,SAO FELIX,0,30,3,232
BR001348003,1,BR001348003-1,BR001348003-232,TROMBAS,450,30,3,232
BR001349000,1,BR001349000-1,BR001349000-232,ESTRELA DO NORTE,0,30,3,232
BR001349001,1,BR001349001-1,BR001349001-232,NOVO PLANALTO,250,30,3,232
BR001349002,1,BR001349002-1,BR001349002-232,PORANGATU (DESCOBERTO),600,30,3,232
BR001349003,1,BR001349003-1,BR001349003-232,ENTRONCAMENTO SAO MIGUEL,427,30,3,232
BR001350000,1,BR001350000-1,BR001350000-232,BANDEIRANTES,276,30,3,232
BR001350001,1,BR001350001-1,BR001350001-232,RIO PINTADO (FAZ.PONTAL),200,30,3,232
BR001350002,1,BR001350002-1,BR001350002-232,SAO MIGUEL DO ARAGUAIA,331,30,3,232
BR001351000,1,BR001351000-1,BR001351000-232,TRECHO MEDIO  (PCD),0,30,3,232
BR001352000,1,BR001352000-1,BR001352000-232,FAZENDA SETE DE SETEMBRO,0,30,3,232
BR001352001,1,BR001352001-1,BR001352001-232,GARAPU,0,30,3,232
BR001352002,1,BR001352002-1,BR001352002-232,SERRA DOURADA,0,30,3,232
BR001353001,1,BR001353001-1,BR001353001-232,ESTANCIA RODEIO,0,30,3,232
BR001354000,1,BR001354000-1,BR001354000-232,FAZENDA AGROCHAPADA,0,30,3,232
BR001355001,1,BR001355001-1,BR001355001-232,PORTO RONCADOR,0,30,3,232
BR001356002,1,BR001356002-1,BR001356002-232,NOVA MUTUM,0,30,3,232
BR001357000,1,BR001357000-1,BR001357000-232,NOVA MARINGA,0,30,3,232
BR001358001,1,BR001358001-1,BR001358001-232,BACAVAL,0,30,3,232
BR001358002,1,BR001358002-1,BR001358002-232,FAZENDA TUCUNARE,0,30,3,232
BR001359000,1,BR001359000-1,BR001359000-232,PADRONAL,0,30,3,232
BR001359001,1,BR001359001-1,BR001359001-232,VILA ALEGRE,0,30,3,232
BR001360000,1,BR001360000-1,BR001360000-232,COLORADO DO OESTE,0,30,3,232
BR001360001,1,BR001360001-1,BR001360001-232,CEREJEIRA,0,30,3,232
BR001439000,1,BR001439000-1,BR001439000-232,PROVISAO,30,30,3,232
BR001439001,1,BR001439001-1,BR001439001-232,LOMANTO JUNIOR,151,30,3,232
BR001439002,1,BR001439002-1,BR001439002-232,FLORESTA AZUL,210,30,3,232
BR001439006,1,BR001439006-1,BR001439006-232,PEDRINHAS,88,30,3,232
BR001439014,1,BR001439014-1,BR001439014-232,IPIAU,142,30,3,232
BR001439017,1,BR001439017-1,BR001439017-232,ITABUNA,55,30,3,232
BR001439023,1,BR001439023-1,BR001439023-232,ITAJUIPE (PIRANJI),107,30,3,232
BR001439039,1,BR001439039-1,BR001439039-232,URUCUCA (AGUA PRETA),80,30,3,232
BR001439042,1,BR001439042-1,BR001439042-232,UBAITABA (ITAPIRA),50,30,3,232
BR001439044,1,BR001439044-1,BR001439044-232,SANTA CRUZ DA VITORIA,243,30,3,232
BR001439089,1,BR001439089-1,BR001439089-232,IBICARAI,0,30,3,232
BR001440009,1,BR001440009-1,BR001440009-232,LUCAIA (CAMPOS SALES),989,30,3,232
BR001440026,1,BR001440026-1,BR001440026-232,VITORIA DA CONQUISTA,958,30,3,232
BR001440032,1,BR001440032-1,BR001440032-232,AREIAO,0,30,3,232
BR001441000,1,BR001441000-1,BR001441000-232,SANTO ANTONIO  (PCD),341,30,3,232
BR001442031,1,BR001442031-1,BR001442031-232,URANDI,646,30,3,232
BR001443000,1,BR001443000-1,BR001443000-232,BOCA DA CAATINGA,425,30,3,232
BR001443001,1,BR001443001-1,BR001443001-232,MANGA,452,30,3,232
BR001443003,1,BR001443003-1,BR001443003-232,FAZENDA SALINAS,445,30,3,232
BR001443026,1,BR001443026-1,BR001443026-232,PALMAS DE MONTE ALTO,569,30,3,232
BR001444000,1,BR001444000-1,BR001444000-232,SAO GONCALO,475,30,3,232
BR001444001,1,BR001444001-1,BR001444001-232,CAPITANEA (VARZEA DA LARGA),523,30,3,232
BR001444002,1,BR001444002-1,BR001444002-232,MONTALVANIA,510,30,3,232
BR001444003,1,BR001444003-1,BR001444003-232,MIRAVANIA,0,30,3,232
BR001444004,1,BR001444004-1,BR001444004-232,JUVENILIA (PCD),440,30,3,232
BR001444005,1,BR001444005-1,BR001444005-232,LAGOA DAS PEDRAS,450,30,3,232
BR001444006,1,BR001444006-1,BR001444006-232,MOENDINHA,0,30,3,232
BR001444008,1,BR001444008-1,BR001444008-232,FAZENDA BOA VISTA,520,30,3,232
BR001444009,1,BR001444009-1,BR001444009-232,FAZENDA VELHA,505,30,3,232
BR001444017,1,BR001444017-1,BR001444017-232,FAZENDA PORTO ALEGRE,500,30,3,232
BR001445000,1,BR001445000-1,BR001445000-232,CAJUEIRO,700,30,3,232
BR001446000,1,BR001446000-1,BR001446000-232,DAMIANOPOLIS,0,30,3,232
BR001446001,1,BR001446001-1,BR001446001-232,ALVORADA DO NORTE,0,30,3,232
BR001446004,1,BR001446004-1,BR001446004-232,SITIO DABADIA,0,30,3,232
BR001447000,1,BR001447000-1,BR001447000-232,ALTO PARAISO DE GOIAS,0,30,3,232
BR001447001,1,BR001447001-1,BR001447001-232,FLORES DE GOIAS,200,30,3,232
BR001447002,1,BR001447002-1,BR001447002-232,SAO JOAO DALIANCA,0,30,3,232
BR001447004,1,BR001447004-1,BR001447004-232,PONTE RIO PRETO,453,30,3,232
BR001448000,1,BR001448000-1,BR001448000-232,COLINAS DO SUL,0,30,3,232
BR001448001,1,BR001448001-1,BR001448001-232,NIQUELANDIA,0,30,3,232
BR001448002,1,BR001448002-1,BR001448002-232,PONTE QUEBRA LINHA,0,30,3,232
BR001448003,1,BR001448003-1,BR001448003-232,PORTO RIO BAGAGEM,373,30,3,232
BR001448004,1,BR001448004-1,BR001448004-232,MOQUEM-FAZ.VAU DA ONCA,0,30,3,232
BR001448005,1,BR001448005-1,BR001448005-232,PALMEIRINHA,0,30,3,232
BR001449000,1,BR001449000-1,BR001449000-232,PILAR DE GOIAS,850,30,3,232
BR001449001,1,BR001449001-1,BR001449001-232,PORTO URUACU,547,30,3,232
BR001449002,1,BR001449002-1,BR001449002-232,SANTA TEREZINHA DE GOIAS,400,30,3,232
BR001449003,1,BR001449003-1,BR001449003-232,CRIXAS,0,30,3,232
BR001450000,1,BR001450000-1,BR001450000-232,LAGOA DA FLECHA (FAZENDA),200,30,3,232
BR001450001,1,BR001450001-1,BR001450001-232,MOZARLANDIA (CHAC.FOGUEIRA),400,30,3,232
BR001450002,1,BR001450002-1,BR001450002-232,GOVERNADOR LEONINO,0,30,3,232
BR001451000,1,BR001451000-1,BR001451000-232,ARUANA  (PCD),0,30,3,232
BR001452000,1,BR001452000-1,BR001452000-166,NOVA XAVANTINA,315,30,3,166
BR001452004,1,BR001452004-1,BR001452004-232,AGUA BOA,0,30,3,232
BR001453000,1,BR001453000-1,BR001453000-232,PASSAGEM BR-309 (EX-PTE PEDRA,0,30,3,232
BR001453001,1,BR001453001-1,BR001453001-232,FAZENDA BECKER,0,30,3,232
BR001454000,1,BR001454000-1,BR001454000-232,PARANATINGA,0,30,3,232
BR001454002,1,BR001454002-1,BR001454002-232,NOVA BRASILANDIA,0,30,3,232
BR001455002,1,BR001455002-1,BR001455002-232,COIMBRA/PORTO DE CIMA,0,30,3,232
BR001455003,1,BR001455003-1,BR001455003-232,CUIABAZINHO,0,30,3,232
BR001455004,1,BR001455004-1,BR001455004-232,CORRENTE VERDE,529,30,3,232
BR001455006,1,BR001455006-1,BR001455006-232,FAZENDA SAO JOSE DOS CAMPOS E,0,30,3,232
BR001455008,1,BR001455008-1,BR001455008-232,FAZENDA RAIZAMA (COIMBRA),203,30,3,232
BR001456000,1,BR001456000-1,BR001456000-232,ALTO PARAGUAI,0,30,3,232
BR001456001,1,BR001456001-1,BR001456001-232,ARENAPOLIS (CANAA),0,30,3,232
BR001456002,1,BR001456002-1,BR001456002-232,MARILANDIA,0,30,3,232
BR001456003,1,BR001456003-1,BR001456003-232,NORTELANDIA,0,30,3,232
BR001456004,1,BR001456004-1,BR001456004-232,QUEBO,0,30,3,232
BR001456008,1,BR001456008-1,BR001456008-232,ROSARIO OESTE (PCD),0,30,3,232
BR001456009,1,BR001456009-1,BR001456009-232,PARECIS (BR-364),476,30,3,232
BR001456010,1,BR001456010-1,BR001456010-232,CAMARGO CORREIA (PARTICULAR),0,30,3,232
BR001457000,1,BR001457000-1,BR001457000-232,TAPIRAPUA,212,30,3,232
BR001457001,1,BR001457001-1,BR001457001-232,TANGARA DA SERRA,448,30,3,232
BR001457003,1,BR001457003-1,BR001457003-232,DECIOLANDIA,0,30,3,232
BR001458002,1,BR001458002-1,BR001458002-232,BRASFOR,0,30,3,232
BR001538000,1,BR001538000-1,BR001538000-166,CANAVIEIRAS,5,30,3,166
BR001538001,1,BR001538001-1,BR001538001-232,BELMONTE,4,30,3,232
BR001539002,1,BR001539002-1,BR001539002-232,SAO JOSE,153,30,3,232
BR001539006,1,BR001539006-1,BR001539006-232,ITAPEBI,80,30,3,232
BR001539008,1,BR001539008-1,BR001539008-232,ITAJU DO COLONIA,182,30,3,232
BR001539010,1,BR001539010-1,BR001539010-232,MASCOTE,41,30,3,232
BR001539014,1,BR001539014-1,BR001539014-232,FAZENDA NANCY (PCD),87,30,3,232
BR001539016,1,BR001539016-1,BR001539016-232,FAZENDA MANAUS,180,30,3,232
BR001539022,1,BR001539022-1,BR001539022-232,CAMACAN (VARGITO),63,30,3,232
BR001540003,1,BR001540003-1,BR001540003-232,INHOBIM,520,30,3,232
BR001540009,1,BR001540009-1,BR001540009-232,ITAPETINGA (ITATINGA),268,30,3,232
BR001540019,1,BR001540019-1,BR001540019-232,JORDANIA,0,30,3,232
BR001540020,1,BR001540020-1,BR001540020-232,BANDEIRA,666,30,3,232
BR001541001,1,BR001541001-1,BR001541001-232,CANDIDO SALES,676,30,3,232
BR001541010,1,BR001541010-1,BR001541010-232,ITAMARATI,687,30,3,232
BR001541013,1,BR001541013-1,BR001541013-232,VEREDA DO PARAISO,0,30,3,232
BR001542001,1,BR001542001-1,BR001542001-232,MONTE AZUL,560,30,3,232
BR001542014,1,BR001542014-1,BR001542014-232,SAO JOAO DO PARAISO,765,30,3,232
BR001542015,1,BR001542015-1,BR001542015-232,RIO PARDO DE MINAS,782,30,3,232
BR001542016,1,BR001542016-1,BR001542016-232,SERRA BRANCA,0,30,3,232
BR001543002,1,BR001543002-1,BR001543002-232,COLONIA JAIBA,450,30,3,232
BR001543013,1,BR001543013-1,BR001543013-166,JANAUBA,516,30,3,166
BR001544016,1,BR001544016-1,BR001544016-232,CACHOEIRA GRANDE-MONTANTE,486,30,3,232
BR001544017,1,BR001544017-1,BR001544017-232,PEDRAS DE MARIA DA CRUZ,0,30,3,232
BR001544018,1,BR001544018-1,BR001544018-232,FAZENDA CANADA,0,30,3,232
BR001544019,1,BR001544019-1,BR001544019-232,SAO JOAO DA PONTE,0,30,3,232
BR001544021,1,BR001544021-1,BR001544021-232,CACHOEIRA GRANDE-JUSANTE,0,30,3,232
BR001544030,1,BR001544030-1,BR001544030-232,VARZELANDIA,0,30,3,232
BR001544031,1,BR001544031-1,BR001544031-166,JANUARIA,474,30,3,166
BR001544032,1,BR001544032-1,BR001544032-232,USINA DO PANDEIROS,0,30,3,232
BR001545002,1,BR001545002-1,BR001545002-232,SERRA DAS ARARAS,0,30,3,232
BR001545004,1,BR001545004-1,BR001545004-232,GAUCHOS,0,30,3,232
BR001546001,1,BR001546001-1,BR001546001-166,BURITIS,600,30,3,166
BR001546005,1,BR001546005-1,BR001546005-232,CABECEIRAS,900,30,3,232
BR001546010,1,BR001546010-1,BR001546010-232,FAZENDA CARVALHO,0,30,3,232
BR001547001,1,BR001547001-1,BR001547001-232,FAZENDA SANTA SE,0,30,3,232
BR001547002,1,BR001547002-1,BR001547002-232,PLANALTINA,1000,30,3,232
BR001548000,1,BR001548000-1,BR001548000-232,BRAZLANDIA (QUADRA 18),1100,30,3,232
BR001548001,1,BR001548001-1,BR001548001-232,MIMOSO,750,30,3,232
BR001548002,1,BR001548002-1,BR001548002-232,PADRE BERNARDO,750,30,3,232
BR001548003,1,BR001548003-1,BR001548003-166,PIRENOPOLIS,730,30,3,166
BR001548011,1,BR001548011-1,BR001548011-232,FAZENDA MARAJA,0,30,3,232
BR001549000,1,BR001549000-1,BR001549000-232,CERES (POSTO BIQUINHA),550,30,3,232
BR001549001,1,BR001549001-1,BR001549001-232,GOIANESIA,0,30,3,232
BR001549002,1,BR001549002-1,BR001549002-232,ITAPURANGA,0,30,3,232
BR001549003,1,BR001549003-1,BR001549003-232,JARAGUA,0,30,3,232
BR001549004,1,BR001549004-1,BR001549004-232,NOVA AMERICA,800,30,3,232
BR001549009,1,BR001549009-1,BR001549009-232,URUANA,0,30,3,232
BR001550000,1,BR001550000-1,BR001550000-232,ITAPIRAPUA,343,30,3,232
BR001550001,1,BR001550001-1,BR001550001-232,JEROAQUARA,400,30,3,232
BR001550002,1,BR001550002-1,BR001550002-232,TRAVESSAO,450,30,3,232
BR001551000,1,BR001551000-1,BR001551000-232,BRITANIA,297,30,3,232
BR001551001,1,BR001551001-1,BR001551001-232,MONTES CLAROS DE GOIAS,400,30,3,232
BR001551002,1,BR001551002-1,BR001551002-232,PERES,300,30,3,232
BR001551003,1,BR001551003-1,BR001551003-232,SANTA FE,400,30,3,232
BR001552000,1,BR001552000-1,BR001552000-232,BARRA DO GARCAS,0,30,3,232
BR001552001,1,BR001552001-1,BR001552001-232,GENERAL CARNEIRO,366,30,3,232
BR001552002,1,BR001552002-1,BR001552002-232,TORIQUEJE,0,30,3,232
BR001552006,1,BR001552006-1,BR001552006-232,PINDAIBA,0,30,3,232
BR001554001,1,BR001554001-1,BR001554001-232,POXOREU (EXTERNATO SAO JOSE),0,30,3,232
BR001554005,1,BR001554005-1,BR001554005-232,RIO DAS MORTES,0,30,3,232
