primary_station_id_3,region,sub_region,report_type,height_of_station_above_sea_level,station_name
FII0000EFIV-223-13,69,6,4,147,IVALO 02807
FII0000EFIV-223-14,69,6,0,147,IVALO 02807
FII0000EFJO-223-2,69,6,4,121,JOENSUU 02929
FII0000EFJO-223-3,69,6,4,121,JOENSUU 02929
FII0000EFJO-223-4,69,6,4,121,JOENSUU 02929
FII0000EFJO-223-5,69,6,4,121,JOENSUU 02929
FII0000EFJO-223-6,69,6,4,121,JOENSUU 02929
FII0000EFJO-223-7,69,6,4,121,JOENSUU 02929
FII0000EFJO-223-8,69,6,4,121,JOENSUU 02929
FII0000EFJO-223-9,69,6,4,121,JOENSUU 02929
FII0000EFJO-223-10,69,6,0,121,JOENSUU 02929
FII0000EFJY-223-2,69,6,4,140,JYVASKYLA 02935
FII0000EFJY-223-3,69,6,4,140,JYVASKYLA 02935
FII0000EFJY-223-4,69,6,4,140,JYVASKYLA 02935
FII0000EFJY-223-5,69,6,4,140,JYVASKYLA 02935
FII0000EFJY-223-6,69,6,4,140,JYVASKYLA 02935
FII0000EFJY-223-7,69,6,4,140,JYVASKYLA 02935
FII0000EFJY-223-8,69,6,4,140,JYVASKYLA 02935
FII0000EFJY-223-9,69,6,4,140,JYVASKYLA 02935
FII0000EFJY-223-10,69,6,4,140,JYVASKYLA 02935
FII0000EFJY-223-11,69,6,4,140,JYVASKYLA 02935
FII0000EFJY-223-12,69,6,4,140,JYVASKYLA 02935
FII0000EFJY-223-13,69,6,0,140,JYVASKYLA 02935
FII0000EFKA-223-1,69,6,4,46,KAUHAVA 02913
FII0000EFKA-223-2,69,6,4,46,KAUHAVA 02913
FII0000EFKA-223-3,69,6,4,46,KAUHAVA 02913
FII0000EFKA-223-4,69,6,4,46,KAUHAVA 02913
FII0000EFKA-223-5,69,6,4,46,KAUHAVA 02913
FII0000EFKA-223-6,69,6,4,46,KAUHAVA 02913
FII0000EFKA-223-7,69,6,4,46,KAUHAVA 02913
FII0000EFKA-223-8,69,6,4,46,KAUHAVA 02913
FII0000EFKA-223-9,69,6,4,46,KAUHAVA 02913
FII0000EFKA-223-10,69,6,4,46,KAUHAVA 02913
FII0000EFKA-223-11,69,6,4,46,KAUHAVA 02913
FII0000EFKA-223-12,69,6,4,46,KAUHAVA 02913
FII0000EFKA-223-13,69,6,4,46,KAUHAVA 02913
FII0000EFKA-223-14,69,6,4,46,KAUHAVA 02913
FII0000EFKE-223-2,69,6,4,19,KEMI TORNIO 02864
FII0000EFKE-223-3,69,6,4,19,KEMI TORNIO 02864
FII0000EFKE-223-4,69,6,4,19,KEMI TORNIO 02864
FII0000EFKE-223-5,69,6,4,19,KEMI TORNIO 02864
FII0000EFKE-223-6,69,6,4,19,KEMI TORNIO 02864
FII0000EFKE-223-7,69,6,4,19,KEMI TORNIO 02864
FII0000EFKE-223-8,69,6,4,19,KEMI TORNIO 02864
FII0000EFKE-223-9,69,6,4,19,KEMI TORNIO 02864
FII0000EFKE-223-10,69,6,4,19,KEMI TORNIO 02864
FII0000EFKE-223-11,69,6,4,19,KEMI TORNIO 02864
FII0000EFKE-223-12,69,6,4,19,KEMI TORNIO 02864
FII0000EFKE-223-13,69,6,0,19,KEMI TORNIO 02864
FII0000EFKI-223-2,69,6,4,147,KAJAANI 02897
FII0000EFKI-223-3,69,6,4,147,KAJAANI 02897
FII0000EFKI-223-4,69,6,4,147,KAJAANI 02897
FII0000EFKI-223-5,69,6,4,147,KAJAANI 02897
FII0000EFKI-223-6,69,6,4,147,KAJAANI 02897
FII0000EFKI-223-7,69,6,4,147,KAJAANI 02897
FII0000EFKI-223-8,69,6,4,147,KAJAANI 02897
FII0000EFKI-223-9,69,6,4,147,KAJAANI 02897
FII0000EFKI-223-10,69,6,4,147,KAJAANI 02897
FII0000EFKI-223-11,69,6,4,147,KAJAANI 02897
FII0000EFKI-223-12,69,6,4,147,KAJAANI 02897
FII0000EFKI-223-13,69,6,0,147,KAJAANI 02897
FII0000EFKK-223-2,69,6,4,25,KRUUNUPYY 02903
FII0000EFKK-223-3,69,6,4,25,KRUUNUPYY 02903
FII0000EFKK-223-4,69,6,4,25,KRUUNUPYY 02903
FII0000EFKK-223-5,69,6,4,25,KRUUNUPYY 02903
FII0000EFKK-223-6,69,6,4,25,KRUUNUPYY 02903
FII0000EFKK-223-7,69,6,4,25,KRUUNUPYY 02903
FII0000EFKK-223-8,69,6,4,25,KRUUNUPYY 02903
FII0000EFKK-223-9,69,6,4,25,KRUUNUPYY 02903
FII0000EFKK-223-10,69,6,4,25,KRUUNUPYY 02903
FII0000EFKK-223-11,69,6,4,25,KRUUNUPYY 02903
FII0000EFKK-223-12,69,6,4,25,KRUUNUPYY 02903
FII0000EFKK-223-13,69,6,4,25,KRUUNUPYY 02903
FII0000EFKK-223-14,69,6,0,25,KRUUNUPYY 02903
FII0000EFKS-223-3,69,6,4,264,KUUSAMO 02869
FII0000EFKS-223-4,69,6,4,264,KUUSAMO 02869
FII0000EFKS-223-5,69,6,4,264,KUUSAMO 02869
FII0000EFKS-223-6,69,6,4,264,KUUSAMO 02869
FII0000EFKS-223-7,69,6,4,264,KUUSAMO 02869
FII0000EFKS-223-8,69,6,4,264,KUUSAMO 02869
FII0000EFKS-223-9,69,6,4,264,KUUSAMO 02869
FII0000EFKS-223-10,69,6,4,264,KUUSAMO 02869
FII0000EFKS-223-11,69,6,4,264,KUUSAMO 02869
FII0000EFKS-223-12,69,6,0,264,KUUSAMO 02869
FII0000EFKS-223-13,69,6,0,264,KUUSAMO 02869
FII0000EFKT-223-1,69,6,4,196,KITTILA 02720
FII0000EFKT-223-2,69,6,4,196,KITTILA 02720
FII0000EFKT-223-3,69,6,4,196,KITTILA 02720
FII0000EFKT-223-4,69,6,4,196,KITTILA 02720
FII0000EFKT-223-5,69,6,4,196,KITTILA 02720
FII0000EFKT-223-6,69,6,4,196,KITTILA 02720
FII0000EFKT-223-7,69,6,4,196,KITTILA 02720
FII0000EFKT-223-8,69,6,4,196,KITTILA 02720
FII0000EFKT-223-9,69,6,4,196,KITTILA 02720
FII0000EFKT-223-10,69,6,4,196,KITTILA 02720
FII0000EFKU-223-2,69,6,4,98,KUOPIO 02917
FII0000EFKU-223-3,69,6,4,98,KUOPIO 02917
FII0000EFKU-223-4,69,6,4,98,KUOPIO 02917
FII0000EFKU-223-5,69,6,4,98,KUOPIO 02917
FII0000EFKU-223-6,69,6,4,98,KUOPIO 02917
FII0000EFKU-223-7,69,6,4,98,KUOPIO 02917
FII0000EFKU-223-8,69,6,4,98,KUOPIO 02917
FII0000EFKU-223-9,69,6,4,98,KUOPIO 02917
FII0000EFKU-223-10,69,6,4,98,KUOPIO 02917
FII0000EFKU-223-11,69,6,4,98,KUOPIO 02917
FII0000EFKU-223-12,69,6,4,98,KUOPIO 02917
FII0000EFKU-223-13,69,6,4,98,KUOPIO 02917
FII0000EFKU-223-14,69,6,4,98,KUOPIO 02917
FII0000EFKU-223-15,69,6,4,98,KUOPIO 02917
FII0000EFKU-223-16,69,6,0,98,KUOPIO 02917
FII0000EFMA-223-2,69,6,4,5,MARIEHAMN 02970
FII0000EFMA-223-3,69,6,4,5,MARIEHAMN 02970
FII0000EFMA-223-4,69,6,4,5,MARIEHAMN 02970
FII0000EFMA-223-5,69,6,4,5,MARIEHAMN 02970
FII0000EFMA-223-6,69,6,4,5,MARIEHAMN 02970
FII0000EFMA-223-7,69,6,4,5,MARIEHAMN 02970
FII0000EFMA-223-8,69,6,4,5,MARIEHAMN 02970
FII0000EFMA-223-9,69,6,4,5,MARIEHAMN 02970
FII0000EFMA-223-10,69,6,4,5,MARIEHAMN 02970
FII0000EFMA-223-11,69,6,4,5,MARIEHAMN 02970
FII0000EFMA-223-12,69,6,4,5,MARIEHAMN 02970
FII0000EFMA-223-13,69,6,4,5,MARIEHAMN 02970
